CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Date_Leave,Months_Inactive,Contacts_Count,Total_Revolving_Bal,Total_Trans_Ct,Avg_Open_To_Buy,Avg_Utilization_Ratio,Trans_Amount,Revenue,Country,Province,City,Date,Year,Quarter,Month,Transaction_Category,Transaction_Subcategory
715406658,Attrited Customer,47,F,1,High School,Single,$40K - $60K,Blue,37,4,2173,"Q2,2018",2,1,596,45,1577,0.274,3445,98.1825,Myanmar,Yangon,Bahan,6/20/2018,2018,2,June,Utility,Gas Bill
715409733,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,36,2,2263,"Q4,2018",2,3,0,33,2263,0,2149,61.2465,Malaysia,Selangor,Shah Alam,11/8/2018,2018,4,November,Utility,Gas Bill
715609533,Attrited Customer,47,F,2,College,Single,$40K - $60K,Silver,35,1,5398,"Q2,2018",3,3,0,36,5398,0,3877,110.4945,Philippines,Central Luzon,Cabanatuan,6/28/2018,2018,2,June,Utility,Internet Bill
715825458,Attrited Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,36,3,12933,"Q3,2018",3,2,2239,56,10694,0.173,1654,47.139,Myanmar,Mandalay,Chanmyathazi,7/25/2018,2018,3,July,Utility,Internet Bill
716404383,Attrited Customer,47,F,2,College,Married,$60K - $80K,Gold,36,1,18799,"Q2,2018",3,2,2517,52,16282,0.134,3722,106.077,Singapore,Central Region,Woodlands,4/9/2018,2018,2,April,Utility,Gas Bill
716600733,Attrited Customer,47,F,4,High School,Married,$40K - $60K,Blue,36,3,2033,"Q2,2018",3,3,228,43,1805,0.112,2108,60.078,Philippines,Metro Manila,Makati,5/29/2018,2018,2,May,Bank,Online Transfer
716963283,Attrited Customer,47,F,3,Graduate,Divorced,$40K - $60K,Blue,38,2,3165,"Q4,2018",2,3,2517,49,648,0.795,4512,128.592,Thailand,Bangkok,Phra Nakhon,12/2/2018,2018,4,December,Bank,Deposit
717047583,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,35,2,4779,"Q4,2018",3,2,2517,63,2262,0.527,4292,122.322,Myanmar,Yangon,Latha,12/28/2018,2018,4,December,Retail,Bookstore
717219933,Attrited Customer,47,F,1,High School,Married,Less than $40K,Blue,35,4,2402,"Q2,2018",3,6,628,48,1774,0.261,4754,135.489,Indonesia,Jakarta,Kepulauan Seribu,6/10/2018,2018,2,June,Retail,Bookstore
712807758,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,39,3,1438.3,"Q2,2018",3,3,0,32,1438.3,0,1783,50.8155,Philippines,Central Luzon,Olongapo,6/7/2018,2018,2,June,Retail,Clothing Store
716462658,Existing Customer,47,M,4,Doctorate,Divorced,$80K - $120K,Gold,48,3,18037,"none,2019",3,2,1241,85,18037,0.035,11032,326.220529,Myanmar,Yangon,Kyauktada,,,,,Utility,Water Bill
712582983,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,36,4,14057,"Q2,2018",3,1,1381,54,12676,0.098,1865,53.1525,Indonesia,Jawa Timur,Blitar,5/1/2018,2018,2,May,Retail,Bookstore
709321908,Attrited Customer,47,M,3,Graduate,Married,$60K - $80K,Silver,29,2,7498,"Q3,2018",2,3,2319,51,5179,0.309,1405,40.0425,Laos,Vientiane,Chanthabouly,7/1/2018,2018,3,July,Bank,Deposit
709729533,Attrited Customer,47,M,2,Uneducated,Single,Less than $40K,Blue,39,4,1809,"Q2,2018",3,1,457,49,1352,0.253,1946,55.461,Malaysia,Johor,Segamat,6/21/2018,2018,2,June,Retail,Bookstore
716551533,Existing Customer,47,F,1,High School,Single,Less than $40K,Blue,48,2,2874,"none,2019",4,6,2638,207,673,0.458,3577,101.429156,Vietnam,Da Nang,Sơn Trà,,,,,Utility,Water Bill
716559108,Existing Customer,47,F,1,High School,Single,Less than $40K,Blue,36,6,2899,"none,2018",8,6,3905,102,481,0.787,4192,118.452072,Malaysia,Johor,Johor Bahru,,,,,Utility,Electricity Bill
710138883,Attrited Customer,47,F,2,Graduate,Divorced,$40K - $60K,Silver,36,5,8109,"Q1,2018",2,2,0,43,8109,0,1448,41.268,Vietnam,Hanoi,Tây Hồ,1/27/2018,2018,1,January,Bank,ATM Withdrawal
716568708,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2726,"none,2018",4,4,238,52,2726,0.045,4867,138.98571,Indonesia,Jawa Tengah,Semarang,,,,,Retail,Electronics Store
710658483,Attrited Customer,47,M,4,Graduate,Married,$40K - $60K,Silver,34,2,9080,"Q2,2018",3,6,2174,46,6906,0.239,1390,39.615,Vietnam,Ho Chi Minh City,Bình Thạnh,5/28/2018,2018,2,May,Retail,Electronics Store
710690733,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,1666,"Q4,2018",3,2,0,38,1666,0,2872,81.852,Vietnam,Ho Chi Minh City,Tân Bình,12/20/2018,2018,4,December,Utility,Water Bill
711232608,Attrited Customer,47,F,2,High School,Single,Less than $40K,Blue,36,2,1636,"Q3,2018",3,2,0,35,1636,0,1017,28.9845,Singapore,North Region,Yishun,8/7/2018,2018,3,August,Bank,Online Transfer
711275433,Attrited Customer,47,M,4,College,Divorced,$60K - $80K,Gold,36,3,18873,"Q2,2018",3,3,0,38,18873,0,1729,49.2765,Indonesia,Jawa Barat,Cirebon,6/16/2018,2018,2,June,Utility,Water Bill
711357858,Attrited Customer,47,F,2,Graduate,Single,$40K - $60K,Silver,36,5,7246,"Q4,2018",3,4,0,13,7246,0,2004,57.114,Cambodia,Siem Reap,Siem Reap,10/29/2018,2018,4,October,Retail,Clothing Store
711487533,Attrited Customer,47,F,3,High School,Married,Less than $40K,Blue,38,3,1438.3,"Q4,2018",3,2,0,38,1438.3,0,2608,74.328,Vietnam,Ho Chi Minh City,Tân Bình,11/18/2018,2018,4,November,Retail,Bookstore
711736083,Attrited Customer,47,F,4,Graduate,Divorced,$40K - $60K,Silver,36,4,6769,"Q3,2018",3,3,274,54,6495,0.04,3124,89.034,Vietnam,Hanoi,Ba Đình,8/14/2018,2018,3,August,Bank,Deposit
711826983,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,36,4,5822,"Q4,2018",3,6,0,38,5822,0,1449,41.2965,Laos,Vientiane,Sisattanak,11/4/2018,2018,4,November,Retail,Bookstore
716645883,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,36,3,13867,"none,2018",3,4,1224,82,13867,0.045,5221,153.393785,Thailand,Bangkok,Dusit,,,,,Utility,Water Bill
711887583,Attrited Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,37,2,5449,"Q3,2018",3,3,1628,18,3821,0.299,1453,41.4105,Vietnam,Da Nang,Sơn Trà,8/1/2018,2018,3,August,Retail,Electronics Store
712092783,Attrited Customer,47,F,1,High School,Married,Less than $40K,Blue,40,6,2437,"Q4,2018",2,3,0,42,2437,0,1515,43.1775,Malaysia,Selangor,Subang Jaya,12/14/2018,2018,4,December,Retail,Sporting Goods
712163433,Attrited Customer,47,M,2,Uneducated,Married,Less than $40K,Blue,29,1,1684,"Q4,2018",2,4,644,36,1040,0.382,1809,51.5565,Brunei,Brunei-Muara,Tutong,12/15/2018,2018,4,December,Bank,ATM Withdrawal
712297683,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,35,6,1781,"Q2,2018",3,2,0,35,1781,0,2585,73.6725,Brunei,Tutong,Sungai Basong,6/26/2018,2018,2,June,Utility,Internet Bill
712329933,Attrited Customer,47,F,1,High School,Married,$40K - $60K,Blue,41,6,3654,"Q2,2018",3,2,0,44,3654,0,2457,70.0245,Brunei,Belait,Seria,6/5/2018,2018,2,June,Retail,Bookstore
716966808,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Silver,37,6,11722,"none,2018",6,6,2201,127,10055,0.096,10511,295.073069,Singapore,East Region,Paya Lebar,,,,,Utility,Gas Bill
718626033,Attrited Customer,47,M,3,High School,Married,$60K - $80K,Silver,39,2,10061,"Q2,2018",3,2,0,52,10061,0,4278,121.923,Indonesia,Jawa Tengah,Semarang,4/30/2018,2018,2,April,Utility,Water Bill
718735908,Attrited Customer,47,M,4,Graduate,Divorced,$60K - $80K,Silver,35,3,7015,"Q4,2018",4,3,0,51,7015,0,4717,132.78355,Singapore,Central Region,Tampines,11/18/2018,2018,4,November,Retail,Clothing Store
717343833,Existing Customer,47,F,1,College,Single,Less than $40K,Blue,34,4,3127,"none,2018",1,6,2673,120,1033,0.43,3642.824,103.36162,Thailand,Bangkok,Bang Rak,,,,,Bank,ATM Withdrawal
812671758,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,42,3,4345,"Q3,2018",5,3,2176,44,2169,0.501,13289,378.7365,Laos,Vientiane,Sikhottabong,7/18/2018,2018,3,July,Utility,Water Bill
814483608,Attrited Customer,47,F,4,Graduate,Divorced,$40K - $60K,Silver,42,1,5798,"Q2,2018",3,3,2517,43,3281,0.434,9242,263.397,Thailand,Bangkok,Pathum Wan,5/17/2018,2018,2,May,Retail,Electronics Store
815908908,Attrited Customer,47,F,2,High School,Single,$40K - $60K,Silver,42,3,6263,"Q4,2018",4,3,2517,50,3746,0.402,13575,386.8875,Indonesia,Jawa Timur,Batu,12/10/2018,2018,4,December,Utility,Water Bill
818699208,Attrited Customer,47,F,4,High School,Married,$40K - $60K,Silver,42,4,6451,"Q3,2018",4,4,0,43,6451,0,8104,230.964,Laos,Luang Prabang,Muang Sing,9/29/2018,2018,3,September,Retail,Electronics Store
821241708,Attrited Customer,47,M,4,College,Married,$60K - $80K,Silver,42,1,7953,"Q4,2018",4,1,0,74,7953,0,9212,262.542,Malaysia,Selangor,Petaling Jaya,10/17/2018,2018,4,October,Retail,Clothing Store
717569283,Existing Customer,47,M,5,College,Divorced,$40K - $60K,Silver,36,3,8896,"none,2018",3,4,1575,131,7558,0.09,4643.4432,131.798966,Indonesia,Jakarta,Jakarta Selatan,,,,,Utility,Water Bill
717602733,Attrited Customer,47,M,1,High School,Married,Less than $40K,Blue,47,4,1842,"Q1,2019",3,4,849,146,1842,0.23,4797.57,135.8706,Myanmar,Yangon,Bahan,2/10/2019,2019,1,February,Bank,ATM Withdrawal
717759783,Existing Customer,47,F,2,Graduate,Single,$40K - $60K,Silver,34,1,5756,"none,2018",7,4,1221,132,4896,0.1045,3194,91.04544,Myanmar,Naypyidaw,Tatkon Township,,,,,Utility,Electricity Bill
717776808,Existing Customer,47,F,2,Graduate,Single,$40K - $60K,Silver,51,3,7353,"none,2019",7,6,2517,102,5903,0.1735,3175,89.368101,Laos,Luang Prabang,Luang Prabang,,,,,Utility,Electricity Bill
717783483,Existing Customer,47,F,5,Graduate,Divorced,Less than $40K,Silver,42,4,5016,"none,2019",7,4,3484,189,2730,0.348,5647,159.07617,Thailand,Phuket,Ko Yao,,,,,Utility,Electricity Bill
717837858,Existing Customer,47,M,5,College,Married,$80K - $120K,Gold,34,3,17603,"none,2018",2,4,1737,134,16540,0.05,8398,243.975666,Myanmar,Naypyidaw,Ottarathiri Township,,,,,Retail,Clothing Store
717866133,Existing Customer,47,F,2,Graduate,Single,$40K - $60K,Blue,36,3,2677,"none,2018",3,6,1832,156,1287,0.3445,2983.0768,84.612134,Malaysia,Johor,Muar,,,,,Retail,Clothing Store
713743158,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Gold,36,4,19063,"none,2018",8,4,2787,54,17349,0.075,9074,248.141256,Laos,Pakse,Thakhek,,,,,Bank,Credit Card Payment
810271083,Attrited Customer,47,F,1,Graduate,Single,$40K - $60K,Silver,42,1,14897,"Q3,2018",5,3,0,53,14897,0,14133,402.7905,Vietnam,Hanoi,Hoàn Kiếm,9/6/2018,2018,3,September,Retail,Bookstore
765459858,Attrited Customer,47,M,3,Graduate,Divorced,$40K - $60K,Silver,40,4,6397,"Q3,2018",4,3,0,56,6397,0,1783,49.255375,Laos,Luang Prabang,Nongkhiaw,7/27/2018,2018,3,July,Bank,ATM Withdrawal
718975083,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,40,6,2473,"Q4,2018",4,3,0,44,2473,0,4948,139.2862,Thailand,Bangkok,Bang Rak,10/10/2018,2018,4,October,Utility,Internet Bill
719512983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,39,3,1438.3,"Q3,2018",3,6,0,51,1438.3,0,4635,132.0975,Thailand,Chiang Mai,Mae Ai,9/27/2018,2018,3,September,Retail,Electronics Store
720197058,Attrited Customer,47,F,3,College,Divorced,$40K - $60K,Blue,33,1,3443,"Q2,2018",3,4,0,45,3443,0,5238,149.283,Myanmar,Mandalay,Mahaaungmyay,6/9/2018,2018,2,June,Utility,Internet Bill
720243933,Attrited Customer,47,M,2,Uneducated,Married,Less than $40K,Blue,32,1,1789,"Q2,2018",3,6,0,49,1789,0,4977,141.8445,Philippines,Metro Manila,Manila,5/25/2018,2018,2,May,Utility,Water Bill
720275358,Attrited Customer,47,M,2,Graduate,Married,Less than $40K,Blue,30,4,1889,"Q2,2018",3,2,0,46,1889,0,4085,116.4225,Laos,Vientiane,Sisattanak,4/21/2018,2018,2,April,Retail,Sporting Goods
720379533,Attrited Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,1,3952,"Q2,2018",3,4,0,37,3952,0,4751,135.4035,Brunei,Tutong,Lumut,5/31/2018,2018,2,May,Utility,Internet Bill
720950283,Attrited Customer,47,M,3,College,Married,$80K - $120K,Gold,34,3,21359,"Q2,2018",3,3,0,63,21359,0,4159,118.5315,Malaysia,Johor,Kluang,5/23/2018,2018,2,May,Retail,Bookstore
720961383,Attrited Customer,47,F,1,High School,Married,Less than $40K,Blue,36,2,2952,"Q3,2018",3,4,0,60,2952,0,5008,142.728,Philippines,Metro Manila,Makati,8/29/2018,2018,3,August,Utility,Gas Bill
721228308,Attrited Customer,47,F,2,High School,Married,Less than $40K,Blue,39,5,3899,"Q2,2018",3,3,0,40,3899,0,5105,145.4925,Indonesia,Jakarta,Kepulauan Seribu,6/6/2018,2018,2,June,Bank,Deposit
721427358,Attrited Customer,47,M,4,Graduate,Divorced,$60K - $80K,Silver,28,6,8757,"Q2,2018",1,3,0,47,8757,0,4014,114.399,Cambodia,Siem Reap,Siem Reap,5/27/2018,2018,2,May,Bank,Deposit
771284658,Attrited Customer,47,F,1,Uneducated,Married,Less than $40K,Blue,35,6,1850,"Q1,2018",2,4,896,41,954,0.484,4518,128.763,Malaysia,Johor,Johor Bahru,3/14/2018,2018,1,March,Retail,Sporting Goods
717297708,Existing Customer,47,F,1,Graduate,Single,Less than $40K,Blue,37,6,2441,"none,2018",5,6,2998,169,769,0.6125,5743,165.404458,Indonesia,Jawa Barat,Depok,,,,,Retail,Sporting Goods
771733608,Attrited Customer,47,F,1,Graduate,Married,Less than $40K,Blue,35,3,1438.3,"Q1,2018",3,5,0,40,1438.3,0,5653,161.1105,Cambodia,Siem Reap,Banteay Srei,2/6/2018,2018,1,February,Retail,Bookstore
772695033,Attrited Customer,47,M,5,Graduate,Married,$80K - $120K,Gold,37,3,18800,"Q4,2018",4,4,2517,23,16283,0.134,2307,63.9039,Philippines,Central Luzon,Cabanatuan,12/16/2018,2018,4,December,Retail,Electronics Store
780511683,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,34,4,4413,"Q3,2018",3,3,232,76,4181,0.053,4892,139.422,Malaysia,Kedah,Alor Setar,8/7/2018,2018,3,August,Utility,Gas Bill
781320783,Attrited Customer,47,M,2,College,Divorced,$60K - $80K,Silver,41,3,4586,"Q1,2018",2,3,0,43,4586,0,2596,73.986,Philippines,Central Luzon,Malolos,2/8/2018,2018,1,February,Utility,Internet Bill
787665258,Attrited Customer,47,F,3,High School,Married,Less than $40K,Blue,37,1,1438.3,"Q1,2018",2,2,0,36,1438.3,0,5069,144.4665,Laos,Vientiane,Sisattanak,2/4/2018,2018,1,February,Retail,Electronics Store
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,1693,"Q2,2018",3,2,1088,40,605,0.643,8012,228.342,Cambodia,Phnom Penh,Daun Penh,6/18/2018,2018,2,June,Utility,Internet Bill
717249783,Existing Customer,47,M,4,High School,Married,Less than $40K,Blue,51,5,1815,"none,2019",3,4,1569,85,1075,0.434,5626,161.75416,Philippines,Central Luzon,Cabanatuan,,,,,Retail,Electronics Store
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,31,6,5496,"Q2,2018",3,6,0,34,5496,0,7640,217.74,Vietnam,Hanoi,Hai Bà Trưng,5/12/2018,2018,2,May,Retail,Sporting Goods
796903083,Attrited Customer,47,F,1,Uneducated,Married,Less than $40K,Blue,36,2,1438.3,"Q2,2018",3,2,0,42,1438.3,0,8110,231.135,Myanmar,Yangon,Lanmadaw,6/2/2018,2018,2,June,Utility,Water Bill
709102458,Attrited Customer,47,M,2,College,Married,$60K - $80K,Silver,36,4,4754,"Q3,2018",3,5,0,41,4754,0,1366,38.931,Cambodia,Phnom Penh,Mean Chey,9/8/2018,2018,3,September,Utility,Internet Bill
714245358,Existing Customer,47,F,3,Graduate,Divorced,$40K - $60K,Blue,36,3,2182,"none,2018",5,4,2915,165,616,0.669,4484.6928,127.327214,Indonesia,Jawa Timur,Madiun,,,,,Bank,Online Transfer
714352533,Existing Customer,47,F,3,Graduate,Married,$60K - $80K,Gold,29,1,15472,"none,2018",5,4,2350,190,14607,0.078,8278,231.991358,Vietnam,Hanoi,Ba Đình,,,,,Retail,Bookstore
714405183,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,48,4,1776,"none,2019",5,4,1915,174,257,0.5375,5029,142.838932,Thailand,Bangkok,Thon Buri,,,,,Bank,Deposit
714576183,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Gold,36,6,21637,"none,2018",8,4,3011,101,19607,0.072,12451,340.785138,Cambodia,Sihanoukville,Kampong Thom,,,,,Bank,Deposit
714578283,Existing Customer,47,M,1,Graduate,Married,$40K - $60K,Blue,37,6,2053,"none,2018",8,0,646,73,2053,0.155,2430,68.833299,Myanmar,Yangon,Tamwe,,,,,Bank,Deposit
714637908,Existing Customer,47,F,1,College,Single,$40K - $60K,Silver,36,2,7940,"none,2018",7,2,1938,171,6271,0.12,4459,125.239185,Singapore,Central Region,Clementi,,,,,Bank,Credit Card Payment
714667608,Existing Customer,47,M,5,Graduate,Divorced,$40K - $60K,Silver,36,4,6043,"none,2018",6,4,1013,195,6043,0.085,5028,142.572848,Brunei,Belait,Sungai Liang,,,,,Utility,Internet Bill
714688833,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,48,4,3139,"none,2019",3,4,538,184,3139,0.085,3075,89.354922,Singapore,East Region,Bedok,,,,,Utility,Water Bill
714732183,Existing Customer,47,M,4,High School,Divorced,$40K - $60K,Blue,36,6,3402,"none,2018",4,4,1923,138,1795,0.281,4959.7184,140.870842,Laos,Vientiane,Sikhottabong,,,,,Utility,Electricity Bill
714906033,Existing Customer,47,F,2,Graduate,Single,Less than $40K,Silver,48,6,5145,"none,2019",8,4,1456,68,5145,0.14,6221,174.072396,Myanmar,Yangon,Dagon,,,,,Bank,ATM Withdrawal
714965958,Existing Customer,47,F,4,High School,Divorced,$40K - $60K,Blue,36,6,2216,"none,2018",6,6,2077,192,416,0.471,4428,125.644605,Myanmar,Yangon,Tamwe,,,,,Bank,Online Transfer
715077483,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,48,4,2000,"none,2019",8,8,1002,99,666.3,0.3285,4601,130.590516,Malaysia,Selangor,Klang,,,,,Utility,Gas Bill
714264408,Existing Customer,47,F,2,Uneducated,Married,Less than $40K,Blue,48,4,1611,"none,2019",3,0,1033,60,865,0.3215,4290.2576,121.694038,Indonesia,Jawa Barat,Cirebon,,,,,Bank,ATM Withdrawal
715168983,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,48,5,7051,"none,2019",4,4,565,54,7051,0.04,4432,127.957322,Brunei,Tutong,Sungai Basong,,,,,Retail,Bookstore
714207483,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Silver,53,6,11997,"none,2019",4,8,2448,174,10573,0.1045,12700,355.897426,Philippines,Metro Manila,Caloocan,,,,,Utility,Water Bill
713828208,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,36,6,8311,"none,2018",3,2,1473,102,8311,0.09,3984,116.146491,Laos,Pakse,Vientiane,,,,,Bank,Credit Card Payment
713830233,Existing Customer,47,F,5,High School,Married,$40K - $60K,Silver,36,5,7061,"none,2018",9,4,3237,79,5248,0.2285,5018,141.016575,Laos,Pakse,Pakse,,,,,Bank,Deposit
713911233,Existing Customer,47,F,3,Doctorate,Married,$60K - $80K,Gold,39,3,18341,"none,2018",6,2,1755,166,17281,0.049,10936,300.672126,Indonesia,Jawa Tengah,Purwokerto,,,,,Retail,Electronics Store
713940033,Existing Customer,47,F,1,Graduate,Married,$40K - $60K,Blue,36,5,2049,"none,2018",2,6,1933,106,589,0.4715,4227,121.892754,Malaysia,Selangor,Seri Kembangan,,,,,Bank,Credit Card Payment
713941158,Existing Customer,47,F,1,High School,Single,Less than $40K,Silver,48,6,5222,"none,2019",8,2,3622,96,2705,0.346,6442,180.659982,Philippines,Central Luzon,Malolos,,,,,Utility,Water Bill
714073983,Existing Customer,47,M,2,College,Single,$40K - $60K,Silver,36,6,7327,"none,2018",9,6,1112,93,7327,0.075,4255,118.215444,Singapore,North Region,Woodlands,,,,,Bank,Deposit
714083208,Existing Customer,47,F,3,College,Married,Less than $40K,Blue,50,5,1585,"none,2019",7,4,1739,152,281,0.5465,3978,113.059176,Cambodia,Sihanoukville,Sihanoukville,,,,,Bank,Online Transfer
714086133,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,48,4,2577,"none,2019",8,6,2433,205,1127,0.4715,2437,69.032799,Singapore,East Region,Changi,,,,,Bank,ATM Withdrawal
714103083,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,49,6,3263,"none,2019",6,2,2081,153,1738,0.3185,5589,158.622852,Cambodia,Sihanoukville,Preah Sihanouk,,,,,Retail,Electronics Store
714125883,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,36,6,2514,"none,2018",2,2,2543,180,669,0.507,3854.8704,109.625602,Thailand,Phuket,Ko Yao,,,,,Utility,Water Bill
714157908,Existing Customer,47,F,0,College,Married,Less than $40K,Blue,42,5,2376,"none,2018",1,8,2754,134,861,0.579,1917.1136,54.450818,Singapore,Central Region,Bukit Batok,,,,,Retail,Clothing Store
714176133,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,48,5,2000,"none,2019",6,6,2005,166,703.3,0.5755,5259,148.554753,Malaysia,Selangor,Seri Kembangan,,,,,Bank,Credit Card Payment
716169258,Existing Customer,47,F,5,Graduate,Married,$40K - $60K,Silver,51,3,7128,"none,2019",9,8,2169,63,5568,0.1545,6558,185.31987,Myanmar,Mandalay,Pyigyitagon,,,,,Utility,Electricity Bill
715893633,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,36,4,2193,"none,2018",9,4,2554,159,1109,0.582,5240,148.953324,Cambodia,Siem Reap,Battambang,,,,,Utility,Internet Bill
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,46,5,3156,"none,2019",2,4,2961,47,1512,0.4705,4449,128.453358,Singapore,Central Region,Bukit Batok,,,,,Utility,Water Bill
715996983,Existing Customer,47,M,4,Graduate,Divorced,$80K - $120K,Gold,30,5,17682,"none,2018",3,4,3677,114,15201,0.105,11403,334.799946,Brunei,Brunei-Muara,Bandar Seri Begawan,,,,,Retail,Bookstore
716027208,Existing Customer,47,M,0,Graduate,Married,$60K - $80K,Gold,36,4,19665,"none,2018",6,2,1944,162,18959,0.048,6511,180.915486,Indonesia,Jakarta,Jakarta Pusat,,,,,Retail,Bookstore
716123283,Existing Customer,47,M,1,College,Married,$60K - $80K,Silver,48,3,7288,"none,2018",2,4,765,220,7288,0.05,6151,177.377096,Myanmar,Yangon,Pabedan,,,,,Utility,Water Bill
716131083,Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,35,6,2676,"none,2018",4,6,3575,170,519,0.668,3105.0304,86.068688,Philippines,Metro Manila,Quezon City,,,,,Bank,Deposit
716302383,Existing Customer,47,F,4,Graduate,Married,$40K - $60K,Silver,36,3,14241,"none,2018",1,6,3370,103,12160,0.118,7008,206.857459,Thailand,Chiang Mai,Mae Chaem,,,,,Retail,Electronics Store
716308683,Existing Customer,47,F,3,High School,Married,$40K - $60K,Silver,48,6,6524,"none,2019",8,6,3093,186,4531,0.2375,5228,147.564777,Brunei,Tutong,Pekan Tutong,,,,,Bank,Credit Card Payment
